116.81449,34.40812
116.81357,34.40865
116.80856,34.4115
116.80605,34.41293
116.80169,34.41541
116.79947,34.41667
116.79854,34.4172
116.79478,34.41933
116.79353,34.42004
116.79229,34.42076
116.79219,34.42186
116.79208,34.42312
116.79132,34.42596
116.78978,34.42865
116.78864,34.42917
116.78732,34.42978
116.78598,34.43038
116.78236,34.43259
116.78149,34.43406
116.77882,34.43859
116.77933,34.44011
116.77974,34.44132
116.78014,34.44254
116.77872,34.44767
116.77838,34.4489
116.77803,34.45012
116.77642,34.45148
116.77214,34.45506
116.77106,34.45596
116.76752,34.45806
116.7663,34.45879
116.76482,34.45982
116.76366,34.46063
116.7625,34.46144
116.76133,34.46225
116.75962,34.46303
116.75828,34.46363
116.75693,34.46423
116.7556,34.46483
116.75547,34.46489
116.75426,34.46543
116.75284,34.46607
116.75206,34.46632
116.75198,34.46635
116.7519,34.46638
116.75145,34.46658
116.75006,34.46708
116.75,34.4671
116.74867,34.46759
116.74728,34.46811
116.7459,34.46862
116.7445,34.46913
116.74311,34.46964
116.74182,34.46999
116.74037,34.47038
116.73893,34.47078
116.73749,34.47117
116.73604,34.47157
116.7346,34.47196
116.73315,34.47236
116.73027,34.47315
116.72738,34.47394
116.72593,34.47432
116.72542,34.47432
116.71477,34.47428
116.71343,34.47387
116.712,34.47343
116.71035,34.47296
116.70886,34.4727
116.70736,34.47244
116.70588,34.47218
116.70439,34.47191
116.7029,34.47165
116.7014,34.47139
116.6989,34.4716
116.69738,34.47172
116.69587,34.47185
116.69284,34.4721
116.69133,34.47222
116.68981,34.47235
116.6883,34.47248
116.68678,34.47261
116.68519,34.47273
116.68367,34.47269
116.68215,34.47265
116.68063,34.47261
116.6791,34.47257
116.67758,34.47253
116.67606,34.47249
116.67454,34.47245
116.67301,34.47241
116.6715,34.47237
116.66997,34.47232
116.66845,34.47228
116.6654,34.4722
116.66387,34.47217
116.66175,34.4732
116.66044,34.47384
116.65913,34.47448
116.65651,34.47576
116.65516,34.47632
116.6538,34.47689
116.65108,34.47803
116.65044,34.4783
116.65027,34.47837
116.64837,34.47917
116.64456,34.48042
116.6333,34.48419
116.63191,34.48464
116.63065,34.48543
116.625,34.48656
116.62325,34.48689
116.61907,34.48788
116.60425,34.48831
116.59722,34.48818
116.5901,34.48805
116.58528,34.48679
116.58377,34.48671
116.58225,34.48662
116.58074,34.48653
116.57922,34.48645
116.57768,34.48637
116.57477,34.48709
116.57333,34.48745
116.57319,34.48776
116.57268,34.48895
116.57217,34.49014
116.57188,34.49049
116.57103,34.49153
116.57016,34.49257
116.56928,34.49361
116.56956,34.49404
116.57026,34.49516
116.57095,34.49628
116.57165,34.4974
116.57352,34.49813
116.57458,34.49854
116.57464,34.49857
116.57471,34.4986
116.57479,34.49866
116.57486,34.49871
116.57489,34.49874
116.57494,34.49876
116.57497,34.49874
116.575,34.4987
116.57504,34.49866
116.57512,34.49856
116.57524,34.49852
116.5763,34.49833
116.57922,34.49764
116.58068,34.49729
116.58213,34.49695
116.58408,34.49731
116.58557,34.49759
116.58696,34.49807
116.58837,34.49854
116.58868,34.49865
116.58978,34.49902
116.59119,34.4995
116.59259,34.49998
116.59311,34.49997
116.59338,34.5
116.59367,34.50003
116.59603,34.50007
116.59906,34.50016
116.59796,34.50413
116.59761,34.50536
116.59721,34.50648
116.59676,34.50769
116.59587,34.51009
116.59579,34.51032
116.59531,34.51151
116.59275,34.51211
116.59129,34.51245
116.58994,34.51248
116.58843,34.51251
116.58691,34.51255
116.58538,34.51259
116.58472,34.51317
116.58367,34.51408
116.58262,34.51499
116.58156,34.5159
116.58002,34.51687
116.57838,34.51822
116.57756,34.51893
116.57716,34.51929
116.57664,34.51957
116.57396,34.52067
116.57275,34.52143
116.57153,34.52219
116.57132,34.52246
116.57047,34.52351
116.56963,34.52456
116.56881,34.52561
116.56797,34.52666
116.56711,34.52771
116.56694,34.52816
116.56647,34.52935
116.56597,34.53055
116.56388,34.53341
116.56304,34.53453
116.56195,34.53541
116.56085,34.53628
116.55974,34.53715
116.55755,34.53889
116.55645,34.53976
116.55534,34.54063
116.55491,34.54128
116.55416,34.54238
116.55342,34.54347
116.5525,34.54449
116.54984,34.5433
116.54897,34.54278
116.5477,34.54203
116.54467,34.5418
116.54166,34.54156
116.53865,34.54132
116.53714,34.54119
116.53563,34.54107
116.53262,34.54083
116.53111,34.54071
116.5296,34.54059
116.52892,34.54069
116.52443,34.54132
116.52295,34.54153
116.52103,34.54326
116.52082,34.54394
116.52049,34.54536
116.521,34.54784
116.52134,34.54808
116.5225,34.5489
116.52364,34.54972
116.52485,34.5506
116.52592,34.55148
116.52591,34.55338
116.52555,34.55348
116.52268,34.55432
116.52155,34.55458
116.52146,34.55459
116.52008,34.55491
116.51862,34.55524
116.51716,34.55558
116.51676,34.55569
116.51531,34.55609
116.51244,34.55689
116.51028,34.55749
116.50956,34.55769
116.50807,34.55829
116.50773,34.55952
116.5071,34.56134
116.50648,34.56284
116.50533,34.56465
116.50419,34.56552
116.50306,34.5659
116.5,34.56618
116.49955,34.56637
116.49818,34.56693
116.49784,34.56798
116.49743,34.56919
116.49691,34.57053
116.49595,34.57152
116.495,34.57249
116.49215,34.57545
116.49141,34.57643
116.49062,34.57766
116.49062,34.58026
116.49067,34.58054
116.49083,34.58151
116.49098,34.58227
116.49107,34.58275
116.49118,34.58333
116.4913,34.58399
116.49153,34.58524
116.49071,34.587
116.48975,34.58905
116.48969,34.58916
116.4896,34.58935
